scenario_P1,scenario_Qg1,scenario_Qg2,scenario_AC1_Nom_1,scenario_AC1_Nom_2,scenario_AC1_Nom_3,scenario_AC1_Nom_4,scenario_AC1_Nom_5,scenario_AC1_Nom_6,scenario_AC1_MinTol_1,scenario_AC1_MinTol_2,scenario_AC1_MinTol_3,scenario_AC1_MinTol_4,scenario_AC1_MinTol_5,scenario_AC1_MinTol_6,scenario_AC1_MaxTol_1,scenario_AC1_MaxTol_2,scenario_AC1_MaxTol_3,scenario_AC1_MaxTol_4,scenario_AC1_MaxTol_5,scenario_AC1_MaxTol_6,scenario_AC2_Nom_1,scenario_AC2_Nom_2,scenario_AC2_Nom_3,scenario_AC2_Nom_4,scenario_AC2_Nom_5,scenario_AC2_Nom_6,scenario_AC2_MinTol_1,scenario_AC2_MinTol_2,scenario_AC2_MinTol_3,scenario_AC2_MinTol_4,scenario_AC2_MinTol_5,scenario_AC2_MinTol_6,scenario_AC2_MaxTol_1,scenario_AC2_MaxTol_2,scenario_AC2_MaxTol_3,scenario_AC2_MaxTol_4,scenario_AC2_MaxTol_5,scenario_AC2_MaxTol_6,scenario_DC_Nom_1,scenario_DC_Nom_2,scenario_DC_MinTol_1,scenario_DC_MinTol_2,scenario_DC_MaxTol_1,scenario_DC_MaxTol_2,solution_N_vw1,solution_N_vw2,solution_Qcab1_interm,solution_Qcab2_interm,solution_Qf1_interm,solution_Qf2,solution_Rdc,solution_Vac1,solution_Vac2,solution_Vdc1,solution_Xtr1_pu,solution_Xtr2_pu,solution_ucab1,solution_ucab2,solution_uf1,solution_uf2,solution_w1,solution_w2
977000000,646000000,566000000,407000,314.159265358979,27000000,60000000,426000,0.16,-4,-1,-4,-4,-5,-1,3,5,2,5,2,5,387000,314.159265358979,30000000,55000000,421000,0.15,-1,-3,-3,-5,-1,-5,4,1,2,5,5,5,10,559000,-4,-3,1,2,415800,425700,18466464.4320288,21608219.2496815,52077659.1802363,49132064.5801783,0.8,360000,360000.883992436,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.176178749945
1119000000,526000000,692000000,386000,314.159265358979,30000000,48000000,437000,0.16,-1,-3,-2,-3,-5,-4,3,3,3,3,2,5,403000,314.159265358979,17000000,57000000,436000,0.14,-2,-3,-1,-5,-1,-4,2,1,2,2,2,3,8,533000,-4,-1,3,2,415800,425700,19869214.6409093,21086653.6672585,9709.36573842013,51627573.7371454,1.16706653734363,360000,360000,318400.041867834,0.143125210263869,0.142521723116644,1,1,1,1,325.708584571162,390.171273870189
1037000000,676000000,566000000,396000,314.159265358979,19000000,59000000,447000,0.13,-1,-1,-3,-4,-2,-4,5,4,2,2,5,1,408000,314.159265358979,30000000,49000000,439000,0.12,-5,-3,-1,-3,-3,-5,3,4,1,2,5,5,14,569000,-5,-5,3,1,415800,425700,22355915.8907248,22941984.0699396,50305539.0257441,50175912.2164319,0.8,394881.753624272,360127.031051008,318400,0.1425,0.1425,1,1,1,1,321.022755903873,362.907588038874
847000000,504000000,546000000,380000,314.159265358979,22000000,60000000,448000,0.16,-5,-3,-2,-5,-2,-3,5,4,5,1,1,3,385000,314.159265358979,22000000,40000000,429000,0.16,-5,-1,-5,-5,-3,-1,2,5,4,4,2,5,10,517000,-2,-5,5,3,415800,425700,23126351.9163988,16837856.0323294,52043930.8272745,48290352.3274703,0.800014947682189,360000,360000,318400,0.142532506860256,0.142505059969596,1,1,1,1,298.451302091029,358.272980639637
983000000,580000000,577000000,415000,314.159265358979,22000000,55000000,440000,0.15,-3,-1,-1,-2,-1,-2,2,3,1,5,2,4,408000,314.159265358979,14000000,48000000,434000,0.13,-3,-3,-2,-4,-5,-4,5,4,1,3,4,1,8,545000,-2,-2,2,2,415800,425700,21619541.8152081,19896234.3834241,49820888.3172474,51743383.8693731,0.8,360000,360000,318400,0.142694956823785,0.142519375368093,1,1,1,1,298.45130209103,363.663108146054
1106000000,629000000,571000000,416000,314.159265358979,22000000,57000000,439000,0.18,-2,-3,-3,-4,-3,-2,1,5,1,4,5,1,382000,314.159265358979,21000000,56000000,448000,0.12,-4,-1,-2,-5,-1,-5,4,3,3,3,4,1,11,541000,-3,-3,4,1,415800,425700,23714934.8491426,19415229.3679324,51609316.6253656,47513815.7618457,0.800005617904925,360000,360000,318400,0.14251232472763,0.142500069277473,1,1,1,1,298.832001842433,358.634180621862
892000000,622000000,512000000,394000,314.159265358979,23000000,59000000,426000,0.17,-1,-5,-3,-5,-1,-4,5,4,1,4,3,4,403000,314.159265358979,30000000,51000000,425000,0.14,-4,-2,-3,-1,-4,-4,3,5,1,5,3,5,13,579000,-3,-3,4,2,415800,425700,23110127.5037575,16833570.2072084,51302793.2393242,48362317.3761845,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.512653783771,358.676496399906
1163000000,648000000,549000000,409000,314.159265358979,12000000,50000000,433000,0.15,-1,-2,-1,-5,-2,-3,2,4,2,4,3,5,399000,314.159265358979,28000000,58000000,447000,0.16,-2,-4,-3,-1,-5,-4,5,5,4,2,5,5,10,509000,-3,-2,5,2,415800,425700,18087841.9715483,19660086.1009958,52039428.8922422,49363306.6709438,0.8,363757.213367211,367801.505907524,318400,0.1425,0.1425,1,1,1,1,303.725706068445,358.141562509236
921000000,643000000,514000000,408000,314.159265358979,19000000,52000000,428000,0.16,-3,-5,-5,-1,-4,-1,2,5,2,2,2,4,411000,314.159265358979,17000000,54000000,446000,0.16,-5,-1,-3,-3,-5,-2,1,1,2,3,3,4,8,525000,-5,-4,4,4,415800,425700,18982571.7868589,16779955.4018229,48987666.1186962,48061999.2033125,0.8,374388.440893932,381513.63376817,318400,0.142613273710673,0.142502542194182,1,1,1,1,298.583492100094,358.959907065912
906000000,681000000,547000000,406000,314.159265358979,15000000,42000000,443000,0.12,-1,-1,-2,-5,-1,-2,4,4,4,4,5,2,401000,314.159265358979,10000000,46000000,434000,0.18,-5,-2,-3,-1,-5,-4,5,1,5,4,2,4,5,588000,-3,-2,2,1,415800,425700,20882790.3508903,16214322.9772784,50527195.4576714,47901623.908899,0.80000000078061,360000,360000,318400,0.142549323219141,0.14251281477562,1,1,1,1,299.070087254524,358.279655457106
1078000000,671000000,561000000,390000,314.159265358979,21000000,55000000,414000,0.17,-1,-1,-4,-4,-2,-1,3,1,3,2,1,2,402000,314.159265358979,21000000,54000000,446000,0.15,-1,-4,-3,-4,-4,-2,5,4,5,3,3,2,9,523000,-2,-2,5,2,415800,425700,17080337.0196375,19561296.6934822,50443083.7771574,47548151.8508085,0.8,360000,360000,318400,0.1425,0.142565502918557,1,1,1,1,298.45130209103,359.73434459793
1062000000,674000000,660000000,390000,314.159265358979,20000000,47000000,436000,0.18,-1,-2,-4,-1,-1,-4,2,4,2,5,3,4,381000,314.159265358979,19000000,44000000,431000,0.14,-2,-2,-5,-5,-5,-2,2,4,5,4,1,2,11,518000,-4,-2,4,2,415800,425700,22056448.0061383,18371556.6830212,51183602.315591,47503333.2013412,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1129000000,508000000,552000000,413000,314.159265358979,28000000,48000000,450000,0.16,-2,-5,-1,-3,-4,-1,3,4,3,3,4,3,408000,314.159265358979,15000000,54000000,439000,0.18,-1,-3,-2,-3,-1,-5,1,5,4,3,4,4,10,557000,-2,-1,3,2,415800,425700,19125374.1268046,22307198.5707226,48285485.2799567,16287.3631550826,0.861641350228787,360000,360000,318400,0.142700088988033,0.146799140174662,1,1,1,1,326.660080129676,380.961538636038
1106000000,658000000,531000000,417000,314.159265358979,22000000,58000000,429000,0.14,-5,-2,-2,-5,-1,-4,3,2,2,1,4,3,415000,314.159265358979,11000000,44000000,435000,0.14,-2,-5,-5,-2,-4,-4,5,5,5,4,3,2,6,502000,-2,-2,1,2,415800,425700,23214082.9258675,16130139.57066,52071559.5357843,47953667.3744319,0.800013940869381,360000,360222.726027154,318400,0.142612805240176,0.142544242812128,1,1,1,1,298.912360001827,358.186940996211
1144000000,570000000,594000000,405000,314.159265358979,12000000,58000000,423000,0.14,-5,-3,-5,-4,-5,-5,2,2,3,1,2,1,390000,314.159265358979,30000000,43000000,440000,0.18,-4,-1,-1,-1,-2,-5,3,2,5,5,4,3,14,500000,-3,-5,3,1,415800,425700.065625659,21827745.3134556,17757394.7434503,51519868.7231371,48872444.3916971,0.800009070837427,360000,360991.783817221,318400,0.1425,0.1425,1,1,1,1,298.706462259299,358.141562509236
1031000000,605000000,538000000,399000,314.159265358979,22000000,42000000,448000,0.17,-2,-5,-3,-5,-5,-5,5,1,4,4,2,3,410000,314.159265358979,22000000,59000000,411000,0.15,-4,-1,-5,-1,-3,-1,3,5,3,4,4,2,15,522000,-3,-5,4,3,415800,425700,23806168.5197876,19140981.4798858,51498716.2034875,47743843.1282567,0.799999999998396,360000,360000,318400,0.142500701316923,0.142499677511704,1,1,1,1,298.472211637063,358.141892926714
1050000000,639000000,627000000,400000,314.159265358979,27000000,49000000,437000,0.15,-5,-1,-5,-1,-2,-5,4,5,4,4,5,3,415000,314.159265358979,30000000,46000000,437000,0.15,-4,-2,-1,-5,-3,-4,2,5,4,3,1,2,7,514000,-2,-2,2,1,415800,425700,19308937.5708332,16384071.2103284,51717612.2462406,49332955.7322123,0.800000772105568,360000,360000,318400,0.142506331891087,0.142502710496287,1,1,1,1,298.624455696024,358.378256812204
1197000000,526000000,637000000,407000,314.159265358979,28000000,43000000,412000,0.13,-2,-2,-3,-1,-2,-3,2,4,4,5,2,4,410000,314.159265358979,10000000,54000000,432000,0.12,-1,-4,-4,-2,-4,-2,3,5,3,1,3,5,12,521000,-5,-4,5,5,415800,425700,20088401.241738,16097938.0241986,49959919.6763611,51969600.7896561,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,299.015558528257,360.870821286415
820000000,518000000,600000000,406000,314.159265358979,19000000,40000000,413000,0.17,-3,-2,-4,-2,-1,-5,3,3,3,4,1,2,399000,314.159265358979,15000000,47000000,426000,0.18,-4,-2,-4,-3,-3,-5,4,2,2,2,3,3,11,549000,-3,-3,3,4,415800,425700,23360176.209709,16059261.0206572,51848679.1928101,47715026.4172773,0.79999951011398,360000,360000,318400,0.142499853657827,0.142500000001919,1,1,1,1,298.470382818627,358.453532068127
933000000,620000000,609000000,415000,314.159265358979,26000000,53000000,430000,0.17,-5,-4,-2,-4,-3,-2,1,3,4,4,4,2,387000,314.159265358979,25000000,50000000,442000,0.17,-3,-2,-1,-4,-5,-4,4,3,3,3,3,4,8,524000,-3,-5,1,3,415800,425700,23950001.1393316,16401138.8817017,52282697.6775286,48268754.4337736,0.800144003738116,360000,360000,318400,0.142503607860796,0.142524300567003,1,1,1,1,299.096468120599,358.712272869202
959000000,642000000,595000000,399000,314.159265358979,20000000,53000000,438000,0.14,-2,-2,-1,-4,-5,-2,2,4,5,4,5,2,384000,314.159265358979,11000000,55000000,423000,0.18,-4,-5,-3,-1,-3,-5,4,2,1,5,4,4,11,549000,-4,-5,5,1,415800,425700,21864774.7242194,17300446.1305337,49453027.0956701,48034347.1590091,0.799999957009427,360000,360000,318400,0.142503941763555,0.142511079829744,1,1,1,1,299.579791332054,358.697793418075
888000000,619000000,514000000,418000,314.159265358979,27000000,58000000,427000,0.16,-5,-2,-5,-1,-1,-5,3,5,2,2,2,5,410000,314.159265358979,30000000,55000000,443000,0.13,-3,-5,-3,-4,-5,-5,1,1,1,4,2,1,11,577000,-5,-5,1,5,415800,425700,23833842.7536441,16253707.5101372,50829471.5943767,47624017.9342431,0.8,360000,360000,318400,0.142561962486832,0.142499999999742,1,1,1,1,298.982833145805,359.79024388775
974000000,686000000,633000000,400000,314.159265358979,16000000,60000000,422000,0.14,-1,-3,-5,-5,-2,-5,4,3,3,5,4,5,395000,314.159265358979,22000000,47000000,415000,0.17,-3,-1,-1,-2,-3,-1,2,1,5,1,3,2,6,522000,-3,-4,5,3,415800,425700,21614588.5779005,22395036.8603379,49634103.1537251,48487124.7380239,0.8,360000,360000,318400,0.1425,0.142609505885734,1,1,1,1,300.572941527321,358.575757773726
925000000,657000000,700000000,413000,314.159265358979,14000000,54000000,418000,0.13,-1,-2,-1,-2,-2,-2,2,5,1,1,5,3,420000,314.159265358979,19000000,46000000,428000,0.15,-4,-5,-2,-4,-3,-3,1,3,4,2,3,1,15,519000,-3,-2,2,4,415800,425700,22542108.5760162,16869274.4474651,51988493.4499502,47873026.2426184,0.799999830637423,360000,360000,318400,0.142510410937514,0.142521044783415,1,1,1,1,298.46426204746,358.349656370663
1019000000,630000000,662000000,399000,314.159265358979,19000000,45000000,443000,0.16,-2,-5,-4,-4,-2,-2,2,1,5,5,5,1,384000,314.159265358979,24000000,49000000,436000,0.15,-1,-1,-2,-5,-5,-3,2,3,4,5,2,4,9,560000,-3,-1,4,5,415800,425700,23710371.5260486,16678626.0409171,51703299.1964695,48328012.905274,0.8,360000,360000,318400,0.142500000009471,0.142500016551126,1,1,1,1,298.473443251828,358.150304653585
1150000000,639000000,630000000,393000,314.159265358979,27000000,55000000,429000,0.17,-5,-3,-1,-4,-3,-2,2,3,3,1,3,3,382000,314.159265358979,18000000,55000000,444000,0.15,-4,-3,-4,-3,-4,-5,1,2,2,5,2,5,6,540000,-5,-5,1,3,415800,425700,22932287.8497215,20711456.8112177,49672376.4553848,49518102.0733365,0.8,360000,361602.278311261,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
816000000,691000000,681000000,411000,314.159265358979,18000000,47000000,422000,0.13,-3,-5,-1,-5,-2,-2,3,4,4,1,1,3,401000,314.159265358979,15000000,58000000,425000,0.13,-3,-2,-5,-3,-3,-2,5,4,5,5,3,4,6,583000,-1,-2,1,3,415800,425700,19521893.6388677,16338437.3213174,50190981.0031737,48145648.6072622,0.800013566810285,360000,360000,318400,0.142500337850129,0.142500506139819,1,1,1,1,298.616404795005,358.153639120551
1036000000,507000000,507000000,388000,314.159265358979,14000000,51000000,436000,0.15,-1,-4,-4,-1,-3,-4,5,2,4,3,3,3,394000,314.159265358979,30000000,45000000,431000,0.15,-4,-5,-3,-5,-1,-1,5,3,4,2,5,1,13,576000,-2,-2,3,3,415800,425700,20693569.0980071,18806674.9983906,51633963.623552,49186107.7740048,0.8,360000,360000,318400,0.1425,0.142502082782194,1,1,1,1,298.45130209103,358.141562509236
905000000,679000000,525000000,420000,314.159265358979,28000000,50000000,416000,0.12,-2,-3,-5,-3,-2,-5,4,3,2,5,3,3,395000,314.159265358979,11000000,46000000,433000,0.12,-5,-4,-5,-5,-3,-1,1,3,1,5,5,3,14,565000,-5,-4,3,3,415800.000000002,425700.000000007,21410294.3276858,16693746.2793929,51386262.8312725,48143816.6678484,0.800002614475013,360000,360000,318400.000000001,0.142500000005255,0.142547552617702,1,1,1,1,298.557967263141,358.144533805626
1088000000,695000000,530000000,415000,314.159265358979,10000000,56000000,437000,0.18,-4,-1,-4,-4,-5,-5,2,5,2,1,2,1,405000,314.159265358979,16000000,52000000,434000,0.14,-1,-2,-3,-1,-1,-4,3,1,1,1,1,5,8,576000,-4,-3,2,2,415800,425700,21928661.5190544,17762046.1515556,52165258.8861956,47603117.8425101,0.799999557540157,374480.084955614,360000,318400,0.142499986239351,0.1425,1,1,1,1,298.460927349963,358.14297776693
909000000,583000000,617000000,406000,314.159265358979,21000000,52000000,445000,0.17,-3,-5,-1,-2,-1,-1,3,1,2,2,5,2,394000,314.159265358979,22000000,47000000,433000,0.14,-1,-4,-2,-2,-5,-3,3,3,3,4,3,3,11,590000,-4,-5,3,4,415800,425700,23916742.0765124,20454258.8908781,47946384.0395635,48135109.2907636,0.8,360000,360000,318400,0.14251139066444,0.143456192783822,1,1,1,1,299.10537842672,358.220588386771
1145000000,601000000,533000000,414000,314.159265358979,25000000,46000000,423000,0.12,-5,-5,-5,-2,-4,-3,3,3,1,3,1,5,389000,314.159265358979,30000000,59000000,419000,0.16,-1,-5,-4,-1,-1,-3,5,1,1,5,2,2,15,505000,-1,-5,2,3,415800,425700,23696510.7454365,20517477.5940943,52069079.2278964,47689897.2924809,0.800014024365461,360000,360000,318400,0.142503906666244,0.1425,1,1,1,1,298.45130209103,358.1415641382
1106000000,503000000,640000000,409000,314.159265358979,11000000,49000000,421000,0.15,-4,-2,-2,-1,-5,-1,1,3,3,4,3,3,401000,314.159265358979,17000000,57000000,428000,0.13,-4,-2,-5,-1,-2,-2,4,1,4,3,2,1,10,541000,-5,-2,2,5,415800,425700,23342512.4386202,17691857.8257412,51464013.5452381,47685115.0796038,0.8,360000,360000,318400,0.142566469486,0.1425,1,1,1,1,298.520661432619,358.141562509236
901000000,573000000,652000000,384000,314.159265358979,20000000,55000000,430000,0.17,-3,-1,-5,-2,-2,-4,4,4,1,3,2,2,407000,314.159265358979,13000000,56000000,436000,0.12,-2,-2,-5,-1,-4,-2,5,3,5,1,3,5,11,502000,-5,-4,5,1,415811.668314941,425700,21985236.4236504,17311289.4210817,44386359.9868651,48885222.7718201,1.2,400828.690289664,366468.237230938,318736.211137659,0.157346747016311,0.14796923093079,1,1,1,1,310.759234250357,362.569782277412
990000000,614000000,603000000,395000,314.159265358979,14000000,48000000,421000,0.16,-3,-4,-1,-1,-5,-5,1,3,5,2,4,2,404000,314.159265358979,15000000,42000000,420000,0.17,-4,-5,-4,-5,-3,-3,4,4,5,5,2,1,8,588000,-4,-4,4,1,415800,425700,21748493.8262258,19802754.3120053,48368503.4496439,47048512.6496218,1.17082939448605,360000,360000,318400,0.151000718545759,0.154584354126769,1,1,1,1,312.157217004723,363.858051473064
1112000000,538000000,651000000,408000,314.159265358979,19000000,55000000,446000,0.17,-3,-1,-3,-4,-2,-1,3,3,4,2,3,5,402000,314.159265358979,13000000,47000000,437000,0.13,-2,-5,-5,-3,-4,-3,3,3,4,1,4,1,5,526000,-1,-5,4,5,415800,425700,23338971.6951762,16658289.6327997,50932020.5298672,47522239.9782647,0.800081690279721,360000,360000,318400,0.1425,0.142500048887541,1,1,1,1,304.655147741217,358.160126058502
1080000000,592000000,611000000,405000,314.159265358979,15000000,52000000,440000,0.13,-2,-2,-5,-2,-3,-3,4,5,1,4,4,2,386000,314.159265358979,27000000,54000000,417000,0.14,-3,-5,-1,-3,-5,-1,2,5,4,5,2,1,11,560000,-2,-3,4,2,415800,425700,22160487.9121347,16626905.1207678,51084881.2232949,47567610.7329786,0.800002602481709,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.572042560993,358.141562509236
1082000000,638000000,664000000,407000,314.159265358979,12000000,51000000,436000,0.18,-4,-4,-4,-4,-3,-4,3,1,1,2,3,3,419000,314.159265358979,20000000,59000000,421000,0.12,-1,-4,-4,-5,-2,-5,2,5,3,1,4,4,13,593000,-5,-2,4,4,415800,425700,23746924.5443741,16040500.168596,52013535.2746286,48020750.5386684,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
981000000,530000000,563000000,419000,314.159265358979,28000000,44000000,416000,0.17,-3,-3,-4,-3,-3,-5,2,1,2,5,1,1,412000,314.159265358979,18000000,43000000,425000,0.17,-2,-4,-3,-4,-3,-3,1,3,4,4,2,3,9,554000,-5,-2,2,2,415800,425700,17243710.9978404,16430234.9897448,49318972.4442978,47820143.7633274,0.80000607920435,360000,360000,318400,0.142500926724103,0.14249999552445,1,1,1,1,299.117280892883,358.305176733874
1042000000,628000000,570000000,383000,314.159265358979,20000000,45000000,422000,0.12,-2,-5,-2,-1,-3,-4,1,3,5,5,2,2,385000,314.159265358979,24000000,47000000,430000,0.16,-3,-5,-3,-3,-2,-2,5,4,3,2,5,3,15,513000,-5,-2,5,3,415800,425700,17834568.7897336,20122435.0485703,51391455.2238303,48258295.1658693,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,300.868331905832,363.259824129017
1039000000,637000000,655000000,416000,314.159265358979,15000000,60000000,429000,0.15,-3,-1,-4,-3,-5,-3,1,3,2,3,1,2,392000,314.159265358979,19000000,53000000,413000,0.18,-2,-2,-3,-5,-2,-2,2,3,5,3,4,4,9,566000,-2,-5,2,5,415914.022772635,429515.547024452,20521599.8039425,16348746.8653469,51168518.5299873,47627913.8390432,0.800164297850392,360006.941661236,360000,318400.000000007,0.142501952170937,0.142501660119097,1,1,1,1,298.563118649346,358.303406638593
1184000000,593000000,524000000,406000,314.159265358979,28000000,46000000,416000,0.17,-4,-3,-5,-2,-1,-5,4,5,2,5,1,2,400000,314.159265358979,12000000,47000000,447000,0.15,-2,-3,-2,-3,-5,-2,3,2,4,4,1,5,11,544000,-1,-3,2,3,415800,425700,23089669.3351356,16057674.0535184,50396457.1035362,47541600.587446,0.8,376818.409321545,375420.546536893,318400,0.142526540482547,0.142501194868167,1,1,1,1,298.498292400201,358.323388486279
819000000,542000000,638000000,389000,314.159265358979,11000000,45000000,410000,0.13,-4,-3,-3,-4,-1,-2,5,5,2,4,5,2,400000,314.159265358979,20000000,50000000,450000,0.13,-4,-4,-3,-4,-5,-5,5,4,2,1,3,3,15,524000,-1,-1,3,1,415800,425700,22770972.9472574,16249336.7618161,50692306.6500742,47546422.8719438,0.8,360000,360000,318400,0.142500000045678,0.142501062284387,1,1,1,1,298.932775516041,358.156556820586
878000000,600000000,638000000,383000,314.159265358979,10000000,43000000,433000,0.12,-4,-2,-1,-1,-4,-2,4,5,4,4,3,4,405000,314.159265358979,24000000,42000000,446000,0.15,-2,-2,-1,-2,-1,-2,1,2,3,1,4,1,12,529000,-2,-4,5,2,415800,425700,17024797.8743177,16104726.8561449,52497981.0253116,48119561.559343,0.800000110816844,360000,360000,318400,0.142500000639102,0.142499999956466,1,1,1,1,298.464873488802,358.306596341028
855000000,624000000,684000000,398000,314.159265358979,29000000,41000000,448000,0.15,-4,-4,-5,-3,-1,-5,1,5,5,2,4,5,381000,314.159265358979,12000000,58000000,450000,0.14,-2,-3,-2,-5,-2,-5,5,3,1,1,5,2,7,534000,-1,-2,3,5,423904.758676435,425700,18702448.4552844,16416933.1402269,48761103.2877062,47603688.746107,0.800000541989722,389102.29856746,428021.764368035,320683.763759737,0.142500253965454,0.142500698306811,1,1,1,1,299.64819148974,359.372105343269
863000000,643000000,634000000,402000,314.159265358979,10000000,49000000,416000,0.13,-1,-2,-1,-1,-2,-1,5,2,1,5,1,3,408000,314.159265358979,22000000,44000000,416000,0.16,-2,-2,-5,-3,-3,-3,5,4,3,5,2,5,6,522000,-4,-4,3,4,415800,425700,18558928.5198981,18410779.5990401,52440638.2368639,49139999.4456915,0.800000113275174,360000,360000,318400,0.142500393022578,0.142500549812608,1,1,1,1,298.545522635711,358.182187910952
1036000000,640000000,532000000,404000,314.159265358979,18000000,44000000,446000,0.16,-3,-1,-2,-5,-2,-4,2,3,5,5,2,5,407000,314.159265358979,24000000,42000000,430000,0.15,-2,-3,-4,-3,-1,-2,1,3,5,5,3,3,6,568000,-2,-1,3,1,415800,425700,20417938.7807814,16345054.2972276,51579915.8682292,47764859.8548384,0.8,399363.255962947,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1128000000,677000000,689000000,410000,314.159265358979,13000000,57000000,438000,0.15,-4,-2,-1,-4,-2,-3,4,2,4,1,4,4,420000,314.159265358979,18000000,51000000,450000,0.12,-3,-4,-2,-5,-1,-4,1,5,1,1,2,5,8,518000,-3,-3,3,5,415800,425700,23765797.1395103,17365126.6629307,52253666.2610365,48675208.7862492,0.800006342568292,360000,360000,318400,0.142500112734885,0.142505339676846,1,1,1,1,298.631219200633,358.361222541684
1180000000,610000000,546000000,413000,314.159265358979,12000000,49000000,449000,0.18,-2,-3,-1,-2,-5,-4,5,5,5,1,4,5,395000,314.159265358979,30000000,55000000,446000,0.15,-1,-1,-3,-3,-3,-4,1,3,4,1,5,1,8,560000,-2,-3,5,4,415800,428114.011298636,22511804.5266121,18443416.3516531,52436989.3268707,49121670.8665277,0.799999288439889,381577.308829285,360000,318400,0.1425,0.142500033532858,1,1,1,1,299.317889512685,358.141652541135
999000000,695000000,551000000,387000,314.159265358979,24000000,41000000,414000,0.15,-3,-3,-4,-4,-1,-2,5,2,5,1,1,2,412000,314.159265358979,28000000,55000000,412000,0.14,-5,-4,-2,-4,-2,-3,5,1,5,4,4,4,7,586000,-3,-2,5,1,415800,425700,19436942.5667345,20985255.9180877,51297580.819978,48213878.4123715,0.8,364815.693282538,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1062000000,597000000,669000000,382000,314.159265358979,17000000,40000000,420000,0.14,-2,-3,-2,-4,-3,-1,3,4,4,1,2,5,380000,314.159265358979,27000000,42000000,427000,0.16,-4,-5,-4,-2,-2,-3,1,3,4,5,3,3,5,538000,-1,-2,1,4,415800,425700,23948570.2748323,16024477.392204,51641130.3594003,47650038.0875259,0.80000000156907,360000,360000,318400,0.142500001182813,0.142500041860358,1,1,1,1,298.601155398325,358.196982347145
